ContextTokens,GeneratedTokens,KV_Tokens,TIMESTAMP
265,265,20540
357,357,21250
280,280,16332
303,303,18498
281,281,21364
355,355,19238
387,387,20972
353,353,20353
281,281,20128
1932,1932,21461
194,194,17763
2802,2802,34790
272,272,23034
276,276,31530
423,423,23676
471,471,21784
280,280,19616
461,461,29682
273,273,35867
291,291,18593
315,315,22681
290,290,33522
496,496,21825
262,262,23334
240,240,21327
236,236,24391
307,307,51803
287,287,19595
300,300,20443
245,245,19233
426,426,32350
4735,4735,50585
262,262,20547
312,312,22000
327,327,20999
281,281,25522
426,426,16055
310,310,18411
308,308,19400
274,274,18599
1211,1211,17750
526,526,22279
240,240,20445
419,419,17736
447,447,22239
1644,1644,15812
306,306,16255
204,204,21291
4208,4208,14504
240,240,19993
319,319,28279
254,254,19793
258,258,22101
1744,1744,29417
673,673,22690
2776,2776,16049
236,236,23349
285,285,46842
269,269,18812
375,375,19284
293,293,19605
442,442,26038
381,381,22184
256,256,22572
428,428,17463
292,292,20275
1917,1917,21011
262,262,20753
278,278,19732
254,254,20451
206,206,22261
234,234,19732
284,284,23467
290,290,39421
351,351,22224
268,268,27494
190,190,18238
266,266,20567
306,306,18871
1591,1591,22087
233,233,18210
225,225,21023
322,322,19599
262,262,20755
235,235,20644
319,319,27103
268,268,29892
371,371,20740
296,296,25924
257,257,17712
667,667,26458
196,196,20312
376,376,18100
370,370,21662
279,279,27337
201,201,22288
264,264,22772
247,247,19464
879,879,20492
235,235,23126
376,376,26917
280,280,25416
316,316,22645
309,309,18312
342,342,29188
296,296,22764
256,256,28308
976,976,19990
245,245,22344
544,544,21725
398,398,21441
1414,1414,19609
285,285,25487
390,390,26049
268,268,21690
273,273,23531
251,251,20553
241,241,24276
461,461,26543
334,334,21800
260,260,24428
968,968,26842
444,444,28466
239,239,23905
248,248,33919
573,573,59548
2860,2860,30094
333,333,26916
201,201,18749
207,207,25930
409,409,31077
742,742,29165
604,604,31267
402,402,30624
247,247,24977
258,258,18856
297,297,25326
285,285,29193
190,190,22638
302,302,23287
255,255,23875
256,256,28161
1822,1822,22340
221,221,15726
231,231,23769
288,288,21994
267,267,31168
316,316,26513
380,380,51892
353,353,21573
355,355,22937
267,267,23334
277,277,21212
180,180,18477
778,778,23144
517,517,23266
740,740,28976
289,289,22103
333,333,30753
264,264,35967
396,396,26340
271,271,23903
726,726,28030
429,429,56981
408,408,27277
832,832,25542
996,996,20325
209,209,22287
237,237,23571
272,272,23387
317,317,26720
372,372,31054
216,216,20667
394,394,33464
244,244,25118
270,270,23746
170,170,16649
268,268,31047
207,207,24628
439,439,27904
1905,1905,25181
376,376,45224
803,803,26496
262,262,23220
211,211,21978
261,261,27591
354,354,34107
419,419,23222
398,398,27502
240,240,24263
216,216,23921
220,220,23499
396,396,26890
233,233,25815
261,261,28328
1448,1448,20974
471,471,40955
686,686,21828
656,656,45713
354,354,25922
413,413,28142
391,391,32416
376,376,23098
237,237,34753
367,367,20937
426,426,23542
307,307,28721
230,230,30713
443,443,26001
226,226,22951
275,275,19709
406,406,21503
259,259,20782
246,246,23099
499,499,24732
428,428,24833
1317,1317,33207
327,327,21504
651,651,28448
242,242,25381
237,237,27054
265,265,25952
399,399,21446
414,414,25758
1478,1478,42585
698,698,26465
270,270,28752
241,241,19813
309,309,22636
409,409,32616
264,264,31460
602,602,19316
274,274,33865
301,301,13684
331,331,25464
413,413,29580
474,474,29479
18517,18517,18918
527,527,25732
192,192,22199
321,321,29882
304,304,19109
329,329,26833
364,364,24096
226,226,29294
270,270,30787
227,227,23194
329,329,24377
217,217,29957
262,262,26911
352,352,23527
242,242,22053
240,240,26169
259,259,30158
679,679,37336
240,240,25390
896,896,26857
296,296,22324
267,267,27064
252,252,24937
847,847,20543
544,544,27262
260,260,24650
187,187,24809
297,297,27530
312,312,26326
242,242,26177
188,188,22392
247,247,30156
236,236,30033
389,389,30446
326,326,25673
235,235,27247
300,300,24427
1159,1159,52570
1151,1151,20607
252,252,26352
313,313,28631
197,197,28319
386,386,26125
1048,1048,28321
265,265,30710
228,228,22437
325,325,38775
342,342,27952
345,345,52039
424,424,26572
223,223,31075
510,510,23630
341,341,33079
269,269,42332
482,482,30164
725,725,21258
2140,2140,21905
363,363,30949
289,289,27249
373,373,24879
297,297,38150
849,849,21324
270,270,31325
367,367,30676
271,271,33683
327,327,31229
289,289,25773
275,275,26738
266,266,27625
251,251,28402
316,316,24217
338,338,26079
810,810,28845
307,307,28462
324,324,26292
351,351,22531
421,421,29289
187,187,31193
282,282,25544
319,319,32024
316,316,30254
908,908,23816
330,330,72489
615,615,29940
239,239,27820
713,713,43054
232,232,32265
271,271,31434
525,525,28409
301,301,26986
300,300,27690
274,274,22143
1878,1878,20162
225,225,34470
324,324,34541
255,255,31590
166,166,26485
239,239,37598
258,258,29253
193,193,22745
395,395,29671
290,290,29770
1047,1047,26632
861,861,39995
302,302,36204
235,235,22010
228,228,25863
256,256,28804
347,347,26578
184,184,69645
484,484,27663
326,326,30884
282,282,28546
303,303,32305
292,292,35517
299,299,27551
302,302,41544
274,274,26651
263,263,32191
369,369,29461
374,374,23232
256,256,26774
248,248,26958
364,364,36659
306,306,32274
265,265,29864
225,225,24408
299,299,33167
349,349,27717
218,218,26599
308,308,20950
308,308,29419
253,253,34025
247,247,23952
372,372,29172
302,302,30162
251,251,25241
284,284,29510
304,304,37256
236,236,28519
283,283,34874
383,383,26571
233,233,31332
211,211,28252
178,178,24943
280,280,28508
308,308,63472
306,306,27956
256,256,40743
270,270,28669
354,354,24072
628,628,26312
331,331,23428
373,373,27393
214,214,23907
375,375,64267
340,340,36627
318,318,26181
244,244,30708
418,418,24723
340,340,30898
275,275,29292
248,248,29759
205,205,27745
237,237,28050
260,260,23168
380,380,27339
284,284,24826
263,263,30954
1653,1653,23431
514,514,32173
466,466,31704
310,310,29789
353,353,49234
312,312,24716
439,439,35963
295,295,29030
398,398,32708
312,312,35300
257,257,30647
335,335,34738
218,218,28068
491,491,29114
265,265,30660
287,287,24693
334,334,28950
253,253,26579
275,275,34800
261,261,22213
237,237,24385
335,335,27389
334,334,41874
279,279,28190
387,387,39852
348,348,30593
378,378,30653
202,202,32297
348,348,37777
512,512,32338
350,350,33471
589,589,24060
819,819,30352
302,302,26825
186,186,25377
184,184,24112
1168,1168,28896
257,257,34508
414,414,29707
252,252,28029
248,248,27390
413,413,45355
320,320,28807
375,375,32042
452,452,34270
257,257,28839
414,414,35397
535,535,61161
291,291,34661
264,264,32597
269,269,33354
841,841,34935
213,213,28902
299,299,26237
217,217,29406
441,441,25163
216,216,64574
1234,1234,28917
281,281,30592
231,231,27669
504,504,58543
340,340,34918
382,382,34169
296,296,28002
320,320,37347
275,275,32186
353,353,26661
344,344,34509
219,219,23656
385,385,34380
209,209,28300
276,276,31241
280,280,31839
286,286,35283
326,326,39560
247,247,37693
255,255,27792
259,259,33336
354,354,32453
329,329,36895
346,346,28428
271,271,35305
273,273,41214
364,364,30682
296,296,30806
303,303,31647
290,290,37370
312,312,28226
225,225,37332
266,266,42541
257,257,35950
258,258,32698
181,181,27370
213,213,37148
598,598,26777
338,338,34420
3930,3930,55589
16625,16625,16625
325,325,39311
389,389,37740
278,278,29299
268,268,30516
261,261,31510
291,291,28195
304,304,36372
284,284,36274
261,261,34744
210,210,31647
299,299,30444
210,210,29942
221,221,28172
235,235,39731
281,281,32691
231,231,31966
193,193,30359
588,588,37770
767,767,35890
219,219,30143
259,259,29871
377,377,30167
364,364,31422
278,278,35386
489,489,43483
329,329,33678
316,316,36312
303,303,30152
219,219,29306
578,578,33334
272,272,35842
335,335,29465
320,320,33295
318,318,59986
276,276,28752
251,251,30380
272,272,34298
283,283,32719
279,279,31717
246,246,34895
251,251,48925
274,274,44171
527,527,33698
842,842,44356
308,308,30651
2740,2740,27788
277,277,31306
290,290,34176
238,238,31463
327,327,38872
236,236,35851
336,336,31803
226,226,35374
272,272,53823
218,218,32849
413,413,99644
288,288,30633
328,328,38572
367,367,36738
239,239,37953
258,258,36802
250,250,56307
223,223,35217
271,271,30464
293,293,31266
778,778,30029
223,223,37234
378,378,62371
234,234,44707
228,228,24992
244,244,35199
243,243,31994
641,641,42836
280,280,28965
343,343,31290
238,238,38514
300,300,35227
398,398,33533
265,265,38528
304,304,34438
364,364,33435
307,307,30785
364,364,46268
277,277,37708
725,725,29684
260,260,36244
336,336,38185
376,376,30983
224,224,33559
1514,1514,64652
278,278,30910
337,337,35414
280,280,30830
379,379,61018
251,251,33783
252,252,48321
345,345,31791
331,331,41211
290,290,69319
246,246,29765
379,379,33956
501,501,37217
604,604,32606
324,324,39290
323,323,57617
256,256,55906
275,275,42102
324,324,51980
287,287,39766
299,299,62106
248,248,40635
290,290,32177
232,232,28386
366,366,38351
255,255,33134
267,267,41861
256,256,32023
251,251,29890
247,247,33508
306,306,31404
694,694,52450
326,326,49388
253,253,40696
219,219,27002
401,401,34152
200,200,42397
6192,6192,58783
238,238,32998
260,260,45881
255,255,33607
288,288,42291
299,299,34143
301,301,42405
360,360,33076
238,238,32742
390,390,30114
749,749,30506
328,328,37707
292,292,63034
243,243,43487
306,306,29546
288,288,38931
256,256,27920
502,502,33375
325,325,31006
253,253,34017
346,346,61360
236,236,25702
327,327,48869
245,245,37667
311,311,48747
272,272,38402
290,290,40679
647,647,78667
331,331,45806
257,257,67740
234,234,31207
323,323,41202
476,476,44349
437,437,33437
606,606,94530
932,932,59726
302,302,36004
312,312,32727
595,595,41266
276,276,37466
285,285,36253
339,339,35482
278,278,38056
274,274,44392
229,229,38200
234,234,42536
252,252,35228
373,373,34140
284,284,58602
198,198,30804
231,231,38940
274,274,55671
296,296,71114
440,440,50063
332,332,38941
1387,1387,32313
2880,2880,38612
497,497,73694
170,170,31932
465,465,49869
277,277,73828
411,411,37359
260,260,55884
227,227,40725
551,551,37103
363,363,37602
374,374,70261
320,320,34275
240,240,32430
528,528,35040
260,260,43785
348,348,43042
267,267,41410
251,251,37833
222,222,33950
224,224,32757
332,332,76311
348,348,33750
292,292,39993
238,238,44450
536,536,39062
428,428,41841
306,306,40203
233,233,43051
633,633,41814
238,238,32737
394,394,37499
988,988,46389
238,238,46476
806,806,53236
269,269,31362
1078,1078,30411
255,255,42044
323,323,77683
789,789,39811
563,563,48975
286,286,44411
279,279,45359
499,499,45140
1061,1061,38414
299,299,34188
289,289,42002
340,340,46109
249,249,35343
245,245,35738
328,328,41718
290,290,47998
265,265,34279
697,697,52583
420,420,39387
259,259,38052
495,495,36806
393,393,39780
248,248,34922
1420,1420,47766
326,326,54345
418,418,35661
240,240,39298
221,221,44132
211,211,35652
322,322,48932
296,296,38883
234,234,36802
641,641,56621
251,251,37793
228,228,37894
222,222,69140
293,293,48626
376,376,42039
278,278,39254
213,213,40789
279,279,52725
239,239,48641
191,191,41275
271,271,48385
278,278,47192
281,281,46267
229,229,33625
459,459,39071
669,669,59115
254,254,45146
2910,2910,58318
242,242,40220
262,262,36915
184,184,42226
307,307,61640
320,320,44898
409,409,39368
401,401,39012
310,310,63749
281,281,47824
328,328,48078
306,306,45952
223,223,35082
258,258,40140
243,243,39231
241,241,56809
234,234,35207
291,291,51525
280,280,37663
256,256,46661
220,220,39794
219,219,37940
245,245,33862
228,228,71007
294,294,66593
315,315,81745
299,299,46498
380,380,36257
258,258,42430
330,330,45260
257,257,42124
311,311,39687
266,266,38497
605,605,48218
356,356,41240
245,245,45513
295,295,38891
497,497,44292
937,937,102809
263,263,44933
999,999,82838
221,221,41959
321,321,44289
380,380,66625
215,215,40337
278,278,51315
257,257,41206
302,302,47776
335,335,41496
240,240,47148
295,295,37402
317,317,62039
251,251,46445
270,270,50891
270,270,36207
303,303,42619
233,233,47413
249,249,43348
224,224,41741
307,307,68065
411,411,45306
288,288,46041
223,223,52575
253,253,47123
608,608,88496
270,270,59016
547,547,49073
201,201,49761
428,428,75964
238,238,41855
242,242,57932
551,551,45463
320,320,46478
295,295,57831
265,265,65949
255,255,53560
237,237,74496
876,876,103986
323,323,52498
2251,2251,36784
7447,7447,54096
245,245,43572
267,267,54158
338,338,43558
432,432,47533
256,256,36941
409,409,49049
810,810,107074
342,342,44522
383,383,56461
285,285,50183
309,309,43043
307,307,50247
187,187,46479
261,261,44030
280,280,45298
293,293,56518
369,369,63404
462,462,69170
324,324,42859
210,210,40797
643,643,42109
381,381,50606
387,387,48014
208,208,48078
256,256,47937
291,291,40722
199,199,38768
348,348,52292
238,238,45366
309,309,44555
282,282,46108
254,254,39540
234,234,54817
270,270,51094
337,337,52345
303,303,39794
241,241,44801
225,225,36690
257,257,87636
250,250,50505
411,411,44863
231,231,44588
291,291,46964
186,186,37601
334,334,58064
354,354,46810
348,348,57596
315,315,51780
390,390,58865
289,289,51380
249,249,48923
203,203,75274
156,156,69585
276,276,53121
219,219,44137
236,236,49740
485,485,82854
310,310,53907
247,247,40963
1732,1732,88634
11098,11098,39424
225,225,49080
306,306,48296
282,282,49550
328,328,43739
209,209,43713
457,457,46283
240,240,43134
256,256,50531
332,332,86585
359,359,51638
273,273,72437
449,449,55222
357,357,39692
1376,1376,46730
1138,1138,55798
291,291,86595
262,262,46034
647,647,50763
422,422,47386
232,232,53738
305,305,46502
221,221,48064
295,295,47485
255,255,47803
320,320,95227
423,423,46244
389,389,48833
372,372,47154
369,369,46299
312,312,45723
286,286,43845
300,300,52868
283,283,56663
1360,1360,47140
526,526,65667
231,231,40470
226,226,48303
289,289,54928
244,244,44505
234,234,67889
331,331,46790
609,609,55747
1196,1196,130578
248,248,43499
232,232,44727
298,298,53038
332,332,49653
280,280,51916
289,289,98843
239,239,59716
249,249,44920
289,289,55774
260,260,48285
215,215,43008
285,285,93300
294,294,51054
291,291,54785
362,362,54100
238,238,45513
251,251,85840
626,626,58217
251,251,83165
356,356,45804
250,250,59575
284,284,63203
1270,1270,41576
404,404,60932
365,365,54123
329,329,51491
239,239,102435
505,505,46874
280,280,40528
388,388,98124
326,326,45273
273,273,44576
232,232,69682
487,487,132369
188,188,53884
293,293,50910
273,273,70189
322,322,50140
366,366,81581
261,261,51649
558,558,48783
260,260,43364
358,358,95532
231,231,52383
402,402,57912
563,563,89850
1030,1030,87387
241,241,52212
244,244,38702
219,219,44262
505,505,82400
494,494,66084
413,413,61383
231,231,57005
205,205,49689
250,250,63404
281,281,62614
275,275,61352
309,309,56981
276,276,56084
322,322,82997
276,276,63104
265,265,66131
307,307,90543
239,239,53634
251,251,64435
216,216,69187
307,307,60627
629,629,89532
214,214,63692
345,345,49481
238,238,65368
254,254,48119
1253,1253,58870
326,326,105929
270,270,104928
582,582,53968
290,290,100236
277,277,75027
237,237,48020
445,445,52123
309,309,55418
234,234,59167
231,231,52459
719,719,71681
287,287,87788
237,237,51878
330,330,108799
256,256,62575
231,231,50774
261,261,57086
248,248,52180
231,231,45511
368,368,71084
249,249,47248
266,266,57509
554,554,62673
304,304,54240
321,321,66381
245,245,86930
230,230,49972
289,289,124799
825,825,99964
265,265,86417
8601,8601,50623
258,258,64952
254,254,56323
195,195,48102
237,237,63300
233,233,54989
218,218,46090
230,230,45524
223,223,59524
599,599,69477
245,245,61458
252,252,60351
227,227,54463
263,263,67677
292,292,52583
267,267,62420
233,233,55798
266,266,55827
262,262,55085
853,853,63731
232,232,57170
244,244,61876
331,331,76485
321,321,66305
323,323,82249
448,448,70361
231,231,54879
248,248,127266
225,225,66619
313,313,61578
327,327,70406
286,286,56886
213,213,57176
316,316,68085
238,238,48890
215,215,51482
235,235,58391
310,310,67050
299,299,56717
343,343,61045
258,258,99202
283,283,62833
238,238,49443
188,188,53300
588,588,52291
247,247,56243
244,244,57968
268,268,57253
255,255,68598
286,286,79087
263,263,105967
250,250,69411
284,284,123443
298,298,118213
168,168,48667
786,786,51261
229,229,50876
281,281,69622
236,236,81817
328,328,88572
302,302,63563
1020,1020,55297
286,286,67496
216,216,49687
315,315,116164
280,280,58818
202,202,46018
1010,1010,117308
311,311,60630
826,826,61636
270,270,84212
350,350,116470
320,320,69067
384,384,55006
304,304,74229
306,306,96672
266,266,62279
303,303,68952
199,199,72177
581,581,68198
278,278,66802
252,252,71952
347,347,93040
226,226,80494
238,238,49791
363,363,82689
206,206,101093
250,250,52103
345,345,69225
255,255,57250
257,257,79961
571,571,54129
276,276,82090
229,229,58190
370,370,71429
465,465,129631
300,300,79580
255,255,119543
184,184,50399
240,240,59119
499,499,158684
246,246,59207
266,266,58479
237,237,68585
258,258,68930
275,275,69387
269,269,69347
520,520,120460
676,676,156287
332,332,106092
186,186,56214
218,218,59670
235,235,58162
778,778,163972
236,236,60533
305,305,56923
589,589,49414
213,213,79164
390,390,85310
519,519,87134
222,222,67813
238,238,61624
262,262,79326
233,233,76756
288,288,60160
172,172,64106
174,174,60607
397,397,125352
232,232,52141
300,300,86633
253,253,69984
226,226,56165
276,276,60930
237,237,60843
212,212,57897
314,314,63625
597,597,60420
364,364,72388
1757,1757,58133
311,311,110412
305,305,69331
592,592,84648
293,293,62969
297,297,56141
246,246,65133
341,341,63503
284,284,62822
331,331,102705
255,255,59068
235,235,72595
304,304,63304
196,196,49716
290,290,68337
205,205,83585
395,395,68237
235,235,72233
234,234,73716
225,225,59166
255,255,70758
259,259,56204
246,246,87334
413,413,75663
223,223,90509
488,488,140126
227,227,60637
231,231,78304
284,284,72842
1010,1010,57290
247,247,125581
820,820,88030
288,288,70369
250,250,69277
211,211,64699
172,172,73162
345,345,99116
290,290,62599
187,187,60953
243,243,63264
289,289,69398
292,292,83336
313,313,66985
332,332,89338
275,275,68333
212,212,76389
266,266,101365
230,230,72507
229,229,85489
322,322,69767
211,211,76061
283,283,89955
178,178,68188
217,217,76853
338,338,79036
665,665,70086
410,410,60224
328,328,73059
273,273,71732
273,273,72256
655,655,81088
4686,4686,75704
259,259,81243
222,222,82085
272,272,81842
262,262,75977
246,246,67710
298,298,75476
338,338,95639
244,244,84829
221,221,84546
238,238,73103
347,347,72963
225,225,65034
296,296,138873
308,308,89940
315,315,75744
198,198,60040
312,312,89375
244,244,79131
331,331,84356
1369,1369,247914
474,474,76797
281,281,96136
273,273,89694
271,271,78072
272,272,82528
311,311,77577
276,276,171837
292,292,69048
191,191,69304
1816,1816,89089
414,414,85807
213,213,74785
199,199,61452
647,647,136196
200,200,86410
307,307,101576
290,290,78386
428,428,88944
244,244,111235
282,282,75249
311,311,223933
220,220,73640
330,330,82810
244,244,74128
236,236,86087
221,221,76247
252,252,63358
325,325,73864
413,413,69632
866,866,101072
245,245,75496
284,284,96032
180,180,68988
249,249,86195
225,225,77191
342,342,76815
272,272,107167
832,832,97205
252,252,77617
244,244,66668
467,467,72718
232,232,84504
263,263,77664
229,229,66683
237,237,72049
431,431,127725
2380,2380,132787
275,275,94532
303,303,87984
736,736,91566
174,174,70852
254,254,74855
244,244,81514
271,271,76155
250,250,154717
265,265,121139
290,290,138698
315,315,74795
262,262,79126
319,319,72857
313,313,147475
357,357,118342
238,238,89669
771,771,219134
232,232,75162
222,222,62050
248,248,95550
292,292,113282
232,232,70879
278,278,89992
224,224,69495
315,315,106209
249,249,83054
215,215,122003
267,267,138811
274,274,150506
233,233,169165
233,233,76317
252,252,112851
240,240,112357
326,326,76955
226,226,96029
276,276,90184
370,370,114626
185,185,70904
2027,2027,109509
261,261,75372
282,282,99073
250,250,74801
203,203,83738
383,383,81537
383,383,81560
287,287,76089
222,222,78170
261,261,119215
275,275,78990
223,223,77766
980,980,84564
338,338,95924
237,237,75135
245,245,98939
231,231,68303
244,244,74341
199,199,103545
282,282,79696
235,235,143244
279,279,110707
259,259,75099
219,219,103815
241,241,84894
223,223,106318
247,247,88648
247,247,91930
220,220,84426
220,220,69670
301,301,77177
277,277,89186
235,235,76602
277,277,91899
338,338,150036
241,241,156710
366,366,80127
212,212,69530
251,251,131237
266,266,84806
308,308,90558
230,230,127073
351,351,139166
239,239,83432
307,307,155980
254,254,100508
238,238,145977
227,227,97062
252,252,68958
276,276,76722
260,260,83531
363,363,65686
229,229,87510
235,235,84472
380,380,97197
287,287,113679
263,263,89848
185,185,86151
272,272,95232
212,212,78004
233,233,73478
318,318,91474
263,263,84025
242,242,103523
337,337,101712
223,223,83534
266,266,90850
397,397,162189
286,286,86446
247,247,94905
240,240,155134
215,215,138596
325,325,138175
269,269,83216
212,212,77375
281,281,115642
720,720,85169
184,184,87016
240,240,106274
228,228,88653
706,706,114294
465,465,83478
225,225,83899
213,213,85025
632,632,303407
